profile,iso_class_id,representative_hash,class_size,graph_hash
"(3,1,0,0)","(3,1,0,0):iso-00062",ce6c58b99b8e3f0b61eb73f26f68e407b27dbc8c5f87b435fac210fd90b5f60e,19,e3c7577627fd1a40f3d00631ece7bbd666be354440d9696b1505fa4c59d89bdc
"(3,1,0,0)","(3,1,0,0):iso-00062",ce6c58b99b8e3f0b61eb73f26f68e407b27dbc8c5f87b435fac210fd90b5f60e,19,d44b80d054072f6562c3c0734a1a89190f2c5165034e56f3dac92de3216a3a97
"(3,1,0,0)","(3,1,0,0):iso-00062",ce6c58b99b8e3f0b61eb73f26f68e407b27dbc8c5f87b435fac210fd90b5f60e,19,bd29cc8c47c36217345004ea87709aa273cc77ca491917c1665efbd373fe9f05
"(3,1,0,0)","(3,1,0,0):iso-00062",ce6c58b99b8e3f0b61eb73f26f68e407b27dbc8c5f87b435fac210fd90b5f60e,19,4b5d811b9f145600a5ab2abcd73827d9c717bbda94ff8c2f4c7b44438b8a3512
"(3,1,0,0)","(3,1,0,0):iso-00062",ce6c58b99b8e3f0b61eb73f26f68e407b27dbc8c5f87b435fac210fd90b5f60e,19,19a3965ead140f7cfced9097cdcbc63c8930eaba14490589932dc37b8610c3b0
"(3,1,0,0)","(3,1,0,0):iso-00062",ce6c58b99b8e3f0b61eb73f26f68e407b27dbc8c5f87b435fac210fd90b5f60e,19,7c7bbcf22ec42733a568dcd95b2c9657c5e6375147773b753697576f0cb3fbd9
"(3,1,0,0)","(3,1,0,0):iso-00062",ce6c58b99b8e3f0b61eb73f26f68e407b27dbc8c5f87b435fac210fd90b5f60e,19,b0c44e0e7744b3de011aa4ae4ed940bf2219d8d3c563d9215c61f62fe9e31d6f
"(3,1,0,0)","(3,1,0,0):iso-00062",ce6c58b99b8e3f0b61eb73f26f68e407b27dbc8c5f87b435fac210fd90b5f60e,19,b0bd51a4784bf0366fbb4f654981ab80d7f5a43446572f9704a56a733c6c79a1
"(3,1,0,0)","(3,1,0,0):iso-00062",ce6c58b99b8e3f0b61eb73f26f68e407b27dbc8c5f87b435fac210fd90b5f60e,19,39dc94405d7f8c8626211a38c03d03459dc25491e594aa5f866a3734337626df
"(3,1,0,0)","(3,1,0,0):iso-00062",ce6c58b99b8e3f0b61eb73f26f68e407b27dbc8c5f87b435fac210fd90b5f60e,19,8092f4be5afd322a4843f07fa8ef80d45dc27edcfac1dd81be214934a547777e
"(3,1,0,0)","(3,1,0,0):iso-00063",31d8504a8908a1911a4c41589488517f3d7c75644a3ba409368baa3c52d5835e,33,31d8504a8908a1911a4c41589488517f3d7c75644a3ba409368baa3c52d5835e
"(3,1,0,0)","(3,1,0,0):iso-00063",31d8504a8908a1911a4c41589488517f3d7c75644a3ba409368baa3c52d5835e,33,3ecf7f68034c54c832b37ce5fddbb54c477eb9e3bce192101d184204bfe5fad0
"(3,1,0,0)","(3,1,0,0):iso-00063",31d8504a8908a1911a4c41589488517f3d7c75644a3ba409368baa3c52d5835e,33,95c1e64ab23f9e630525452cc5b8747e74c5f37122c4ddcd1a545b542c1ac974
"(3,1,0,0)","(3,1,0,0):iso-00063",31d8504a8908a1911a4c41589488517f3d7c75644a3ba409368baa3c52d5835e,33,4593dc35e9c5e797e29459e752181a907d8acb451f2cfc3720b97dc19342051a
"(3,1,0,0)","(3,1,0,0):iso-00063",31d8504a8908a1911a4c41589488517f3d7c75644a3ba409368baa3c52d5835e,33,b2d481af9c7dc504f4470152ba8552f5931715f80edd918c0a099cd8a5bc9f49
"(3,1,0,0)","(3,1,0,0):iso-00063",31d8504a8908a1911a4c41589488517f3d7c75644a3ba409368baa3c52d5835e,33,521137efafee701225ed9c80620662335f0bfcb96fa8cbe464392624162596cf
"(3,1,0,0)","(3,1,0,0):iso-00063",31d8504a8908a1911a4c41589488517f3d7c75644a3ba409368baa3c52d5835e,33,a05129717b57013ca47d77fdb12d266b04177c686b4f2956b995f28a31ea7e00
"(3,1,0,0)","(3,1,0,0):iso-00063",31d8504a8908a1911a4c41589488517f3d7c75644a3ba409368baa3c52d5835e,33,c3bb50278cb24601093a02aa836373e9d57a0d4c029229d779aacb8ac8c5f0fd
"(3,1,0,0)","(3,1,0,0):iso-00063",31d8504a8908a1911a4c41589488517f3d7c75644a3ba409368baa3c52d5835e,33,ebc818253fce08da11053cd6d34491149f8e3d80fa139a50c485074bf2efed5b
"(3,1,0,0)","(3,1,0,0):iso-00063",31d8504a8908a1911a4c41589488517f3d7c75644a3ba409368baa3c52d5835e,33,f0463eda4b19443d0de22664ddc95e1901f03a3297b7d586b8d77ee7021181d8
"(3,1,0,0)","(3,1,0,0):iso-00063",31d8504a8908a1911a4c41589488517f3d7c75644a3ba409368baa3c52d5835e,33,e1611d7163a977fb43253a024c3bb7bb6452b183a29fc02843bf16565258d6a0
"(3,1,0,0)","(3,1,0,0):iso-00063",31d8504a8908a1911a4c41589488517f3d7c75644a3ba409368baa3c52d5835e,33,d1a1c98904f95aa94693d4adb4bab8726734c2ac40feaede773776f657442019
"(3,1,0,0)","(3,1,0,0):iso-00063",31d8504a8908a1911a4c41589488517f3d7c75644a3ba409368baa3c52d5835e,33,4da29dbb377b0076b4f0464bf0be57e447e1a00190db9ab10b176134c99796c7
"(3,1,0,0)","(3,1,0,0):iso-00063",31d8504a8908a1911a4c41589488517f3d7c75644a3ba409368baa3c52d5835e,33,10cee3a61d55b1220386bed14a4c0d2a91f0ea0b9360d9c73d1e5a8c21c0c7cb
"(3,1,0,0)","(3,1,0,0):iso-00063",31d8504a8908a1911a4c41589488517f3d7c75644a3ba409368baa3c52d5835e,33,a01af42707545ca9360ac05c725fa0f491be890cc30c74cef88c55c07c594f64
"(3,1,0,0)","(3,1,0,0):iso-00063",31d8504a8908a1911a4c41589488517f3d7c75644a3ba409368baa3c52d5835e,33,4f11d93beb14f788f73af3f57590843c7a47829e4798f1941d341efafbd884d6
"(3,1,0,0)","(3,1,0,0):iso-00063",31d8504a8908a1911a4c41589488517f3d7c75644a3ba409368baa3c52d5835e,33,4642f919b694ef08f3c694b4d3c2fc0ba818c1972e3a6aa0c3f7b3ecb9c073be
"(3,1,0,0)","(3,1,0,0):iso-00063",31d8504a8908a1911a4c41589488517f3d7c75644a3ba409368baa3c52d5835e,33,c2d448a4a49a120384c0c5a55209a88cdfdb9fed929f1a095d03268779802f85
"(3,1,0,0)","(3,1,0,0):iso-00063",31d8504a8908a1911a4c41589488517f3d7c75644a3ba409368baa3c52d5835e,33,d4c77c610bb18d9cb61cfd0a06b9304b8fe9d4a0e52b752880565374ff23af58
"(3,1,0,0)","(3,1,0,0):iso-00063",31d8504a8908a1911a4c41589488517f3d7c75644a3ba409368baa3c52d5835e,33,f2b619d881d981fa8fbdf0c3a4e3a8b3916d62df416a12edc860e329355418f1
"(3,1,0,0)","(3,1,0,0):iso-00063",31d8504a8908a1911a4c41589488517f3d7c75644a3ba409368baa3c52d5835e,33,b62c170a31c45acb40ead9cdec778170b2a99f63b87ba80600869d509198b86e
"(3,1,0,0)","(3,1,0,0):iso-00063",31d8504a8908a1911a4c41589488517f3d7c75644a3ba409368baa3c52d5835e,33,161360a62795bb58d5c38824b34a520008e4435c36b1dde14e02f84eead817cc
"(3,1,0,0)","(3,1,0,0):iso-00063",31d8504a8908a1911a4c41589488517f3d7c75644a3ba409368baa3c52d5835e,33,1671ed74b3d7a2da2eef019f97cd5c55a950a7f365ea5811f1df4b4f2936d750
"(3,1,0,0)","(3,1,0,0):iso-00063",31d8504a8908a1911a4c41589488517f3d7c75644a3ba409368baa3c52d5835e,33,552d3a8ded7c8a16605c6251cc24b197501db26e325c9914833099d91f728ba2
"(3,1,0,0)","(3,1,0,0):iso-00063",31d8504a8908a1911a4c41589488517f3d7c75644a3ba409368baa3c52d5835e,33,97c076ab8f99225574e0c4324acf7870f91fc82dfed6d3a9e1bff376210f352f
"(3,1,0,0)","(3,1,0,0):iso-00063",31d8504a8908a1911a4c41589488517f3d7c75644a3ba409368baa3c52d5835e,33,92fdcce628167976c585389d19ed492ea41284d0339d4ecf98a85433167ca3b4
"(3,1,0,0)","(3,1,0,0):iso-00063",31d8504a8908a1911a4c41589488517f3d7c75644a3ba409368baa3c52d5835e,33,e6e95bbc96b59f23ff919300c886f6e31780316750b6204b77f6cc6e812b14be
"(3,1,0,0)","(3,1,0,0):iso-00063",31d8504a8908a1911a4c41589488517f3d7c75644a3ba409368baa3c52d5835e,33,aed0735ab474f250db524b558c087a4462ea527a60ce63fe0bfc9221611abc0d
"(3,1,0,0)","(3,1,0,0):iso-00063",31d8504a8908a1911a4c41589488517f3d7c75644a3ba409368baa3c52d5835e,33,a2ffcd68e823105dc45d219c0e5dbc6cc88107fc018facbadddc96c07ee98b64
"(3,1,0,0)","(3,1,0,0):iso-00063",31d8504a8908a1911a4c41589488517f3d7c75644a3ba409368baa3c52d5835e,33,eb18b8f552fb83cc41277ab3e78a426ee80f8e98a111420c35ca81314dbb851a
"(3,1,0,0)","(3,1,0,0):iso-00063",31d8504a8908a1911a4c41589488517f3d7c75644a3ba409368baa3c52d5835e,33,27933247424ebd07d87f255bab7299ed2036d5b14cc2d537cfbdf810a6aa4ddc
"(3,1,0,0)","(3,1,0,0):iso-00063",31d8504a8908a1911a4c41589488517f3d7c75644a3ba409368baa3c52d5835e,33,9c5c45922d956528cbc3817ae47eb242fa65eaa2475c11b4ad59d7515ed96cfc
"(3,1,0,0)","(3,1,0,0):iso-00063",31d8504a8908a1911a4c41589488517f3d7c75644a3ba409368baa3c52d5835e,33,e6d616d22b3add6b37079065f4f33330ae77d467f3fdf2fde53b7b099e5e229e
"(3,1,0,0)","(3,1,0,0):iso-00064",ff25b0f72548dffc2dd651fff272f3145307cf57c95fb18d787696151f7258b9,16,ff25b0f72548dffc2dd651fff272f3145307cf57c95fb18d787696151f7258b9
"(3,1,0,0)","(3,1,0,0):iso-00064",ff25b0f72548dffc2dd651fff272f3145307cf57c95fb18d787696151f7258b9,16,2dc419ad415e6937992e046f63b3cc9ed1ea97d57741ed148e2767761d9b3b45
"(3,1,0,0)","(3,1,0,0):iso-00064",ff25b0f72548dffc2dd651fff272f3145307cf57c95fb18d787696151f7258b9,16,4405b3313b36ab5729746ead0773cc41a2ae33cb703e6a11670efb54d207fe41
"(3,1,0,0)","(3,1,0,0):iso-00064",ff25b0f72548dffc2dd651fff272f3145307cf57c95fb18d787696151f7258b9,16,2a1a37213beb034b7d9bb0a196c2c63f7d08d9524887be17292a3b8302a834c0
"(3,1,0,0)","(3,1,0,0):iso-00064",ff25b0f72548dffc2dd651fff272f3145307cf57c95fb18d787696151f7258b9,16,bdae0f39103310a6ef4e2dd1b2ec6d1dad18a2789fced7bb642c229f0eb3895d
"(3,1,0,0)","(3,1,0,0):iso-00064",ff25b0f72548dffc2dd651fff272f3145307cf57c95fb18d787696151f7258b9,16,994c9ad80a3479b1538b9da831dd658a26037280c6320386159f608bbd48c257
"(3,1,0,0)","(3,1,0,0):iso-00064",ff25b0f72548dffc2dd651fff272f3145307cf57c95fb18d787696151f7258b9,16,a65f32da10fc4463f11f9040ad60fb3500e66c597f13c688cbcc9061c536927d
"(3,1,0,0)","(3,1,0,0):iso-00064",ff25b0f72548dffc2dd651fff272f3145307cf57c95fb18d787696151f7258b9,16,cc366907dfe07fc3c836a29002e30a8b3633c22707ed8cb23ca8aa9ba340ab15
"(3,1,0,0)","(3,1,0,0):iso-00064",ff25b0f72548dffc2dd651fff272f3145307cf57c95fb18d787696151f7258b9,16,5629b467acb2f3f02b5443515e0d0437d9416f7c2e3fb77cdbd55816dd68236d
"(3,1,0,0)","(3,1,0,0):iso-00064",ff25b0f72548dffc2dd651fff272f3145307cf57c95fb18d787696151f7258b9,16,61ac113316a0c6c53f6bd054bd6e5a0b0d715220e75456af950bab30d0016ed6
"(3,1,0,0)","(3,1,0,0):iso-00064",ff25b0f72548dffc2dd651fff272f3145307cf57c95fb18d787696151f7258b9,16,817aba4289bc522103d356dab6fa94800039abeae39cb234fa543faea1d24b1c
"(3,1,0,0)","(3,1,0,0):iso-00064",ff25b0f72548dffc2dd651fff272f3145307cf57c95fb18d787696151f7258b9,16,71ab4a5729523cb1cdfdbad2eb00a42dcfa2c9064e0c7d9f89163ecb16d4705a
"(3,1,0,0)","(3,1,0,0):iso-00064",ff25b0f72548dffc2dd651fff272f3145307cf57c95fb18d787696151f7258b9,16,df86709da271838ecc370fd28072abd8db1f0bdc958e34b8007d59dd169e94db
"(3,1,0,0)","(3,1,0,0):iso-00064",ff25b0f72548dffc2dd651fff272f3145307cf57c95fb18d787696151f7258b9,16,5b7006a7fff4a5a8007d56021c051ab4c2856aecdd5a15b89d16200cbfacf74a
"(3,1,0,0)","(3,1,0,0):iso-00064",ff25b0f72548dffc2dd651fff272f3145307cf57c95fb18d787696151f7258b9,16,1039f382e9d78490547d1ecfcef24ffbf26da0e0e6de30b276b531d91bfce48c
"(3,1,0,0)","(3,1,0,0):iso-00064",ff25b0f72548dffc2dd651fff272f3145307cf57c95fb18d787696151f7258b9,16,88521929aade876b4e7fd6f88e11506cbf9b6ec36c735cf6570335a8571f0a49
"(3,1,0,0)","(3,1,0,0):iso-00065",f228eac5225694f74877cb17e4b6999744fe8dfe423afc2d7a7e4f6a2a698366,14,f228eac5225694f74877cb17e4b6999744fe8dfe423afc2d7a7e4f6a2a698366
"(3,1,0,0)","(3,1,0,0):iso-00065",f228eac5225694f74877cb17e4b6999744fe8dfe423afc2d7a7e4f6a2a698366,14,ff16d2b3b2d17c4f0793ef58e8ec9bf2ec1cc03d26ff8cde353344f6824c670c
"(3,1,0,0)","(3,1,0,0):iso-00065",f228eac5225694f74877cb17e4b6999744fe8dfe423afc2d7a7e4f6a2a698366,14,7a0d47e366dc00e66f79db18e8017d5cc510e21a61dac123864e5c0088662fea
"(3,1,0,0)","(3,1,0,0):iso-00065",f228eac5225694f74877cb17e4b6999744fe8dfe423afc2d7a7e4f6a2a698366,14,0a3b2eceb868d11215215f28685701aadfdde90aff259dfb1a67a5d0cbc7eaef
"(3,1,0,0)","(3,1,0,0):iso-00065",f228eac5225694f74877cb17e4b6999744fe8dfe423afc2d7a7e4f6a2a698366,14,c8545d4a9039d306f4371a0a508da224790e6d77eb36c99a4c7caa5a4a0ef934
"(3,1,0,0)","(3,1,0,0):iso-00065",f228eac5225694f74877cb17e4b6999744fe8dfe423afc2d7a7e4f6a2a698366,14,f6ca344e143041ba30494e79cbd118554d3d561f6d6cde2f418a7ea836274f27
"(3,1,0,0)","(3,1,0,0):iso-00065",f228eac5225694f74877cb17e4b6999744fe8dfe423afc2d7a7e4f6a2a698366,14,2878fe75dae197019595a778c822099f2a1c0edc89679ce956e6e14b10621974
"(3,1,0,0)","(3,1,0,0):iso-00065",f228eac5225694f74877cb17e4b6999744fe8dfe423afc2d7a7e4f6a2a698366,14,a5a13693f55473eea50b898c5fad74a2507c1afeb9522f79f5d9f245bda7c3f2
"(3,1,0,0)","(3,1,0,0):iso-00065",f228eac5225694f74877cb17e4b6999744fe8dfe423afc2d7a7e4f6a2a698366,14,fef1da704200ac3bf067b553daff309f83cd25b0852af1e76f73a935dd2c5eba
"(3,1,0,0)","(3,1,0,0):iso-00065",f228eac5225694f74877cb17e4b6999744fe8dfe423afc2d7a7e4f6a2a698366,14,6bf1c98ba4bd5449fac2537435581473927ec1107f16925d3eee019e3d453f03
"(3,1,0,0)","(3,1,0,0):iso-00065",f228eac5225694f74877cb17e4b6999744fe8dfe423afc2d7a7e4f6a2a698366,14,523ccb9fc1372c244b2544780e1c1cb323f4437f2b0f5e3658ceee8742b080cf
"(3,1,0,0)","(3,1,0,0):iso-00065",f228eac5225694f74877cb17e4b6999744fe8dfe423afc2d7a7e4f6a2a698366,14,598d4d5632c27d8b818f775fcb5f409fa44f564767884f5cb54f84cc801306a2
"(3,1,0,0)","(3,1,0,0):iso-00065",f228eac5225694f74877cb17e4b6999744fe8dfe423afc2d7a7e4f6a2a698366,14,a54cf75ffecacb044c15fdd086aff884b6898b05eaaf0c39ca1fbbb996cbf422
"(3,1,0,0)","(3,1,0,0):iso-00065",f228eac5225694f74877cb17e4b6999744fe8dfe423afc2d7a7e4f6a2a698366,14,f6c62c88d22cbd95c1859a0d283fc4a91d3052ec1bee78efd79cac243f800910
"(3,1,0,0)","(3,1,0,0):iso-00066",3ccb3372bf29a71b040f19eb6a6220431f4e4084f9c4eb4ca763d7e7ea104c9d,20,3ccb3372bf29a71b040f19eb6a6220431f4e4084f9c4eb4ca763d7e7ea104c9d
"(3,1,0,0)","(3,1,0,0):iso-00066",3ccb3372bf29a71b040f19eb6a6220431f4e4084f9c4eb4ca763d7e7ea104c9d,20,018985f9abb3fcfb46619d790b716041ea4d5969a2e25358cbc306b160ecd381
"(3,1,0,0)","(3,1,0,0):iso-00066",3ccb3372bf29a71b040f19eb6a6220431f4e4084f9c4eb4ca763d7e7ea104c9d,20,696e90d6e7f309d993213738d26b51f01e0f2f15c4c88a000e8b4c414b0cc96f
"(3,1,0,0)","(3,1,0,0):iso-00066",3ccb3372bf29a71b040f19eb6a6220431f4e4084f9c4eb4ca763d7e7ea104c9d,20,bb70f0bd9f0f689bd71211e177bd4452552e45aaf0f7dea0330665e57ee2341f
"(3,1,0,0)","(3,1,0,0):iso-00066",3ccb3372bf29a71b040f19eb6a6220431f4e4084f9c4eb4ca763d7e7ea104c9d,20,f150f41c69247a15105d0456bed5a76fce39e853570682b42e1af544994585e2
"(3,1,0,0)","(3,1,0,0):iso-00066",3ccb3372bf29a71b040f19eb6a6220431f4e4084f9c4eb4ca763d7e7ea104c9d,20,b3576209308ae60eaf18a3c9a9f91d1a3bf6962e814a650c6c9fedd282c2aa6f
"(3,1,0,0)","(3,1,0,0):iso-00066",3ccb3372bf29a71b040f19eb6a6220431f4e4084f9c4eb4ca763d7e7ea104c9d,20,54db56620ffe5ec636409a326b1ce1d5a205af957db2ada8076bec9951bee3f2
"(3,1,0,0)","(3,1,0,0):iso-00066",3ccb3372bf29a71b040f19eb6a6220431f4e4084f9c4eb4ca763d7e7ea104c9d,20,9827a96b1c51329693a21aeeeb90a3fd9679c5f35f38941e5b05cf84d36c960d
"(3,1,0,0)","(3,1,0,0):iso-00066",3ccb3372bf29a71b040f19eb6a6220431f4e4084f9c4eb4ca763d7e7ea104c9d,20,7ade8fd9edac195bfcb70efd9a3ef8e186163c90e337f31a6b7282654eec6842
"(3,1,0,0)","(3,1,0,0):iso-00066",3ccb3372bf29a71b040f19eb6a6220431f4e4084f9c4eb4ca763d7e7ea104c9d,20,350814e262760031242fd1408299c71e0874a3adc2ac065aa0d955de26cac43f
"(3,1,0,0)","(3,1,0,0):iso-00066",3ccb3372bf29a71b040f19eb6a6220431f4e4084f9c4eb4ca763d7e7ea104c9d,20,f5f92c97dc35a3c8c476ffed3675515247b50cbdeb7a6ebb43bcc836d8ae21e8
"(3,1,0,0)","(3,1,0,0):iso-00066",3ccb3372bf29a71b040f19eb6a6220431f4e4084f9c4eb4ca763d7e7ea104c9d,20,06824a95b149b6e2e79f7bf4233cc2495c78f5b0a6b7feae261417150b54a45b
"(3,1,0,0)","(3,1,0,0):iso-00066",3ccb3372bf29a71b040f19eb6a6220431f4e4084f9c4eb4ca763d7e7ea104c9d,20,b9919a2c95f9dacde52bcf2749f2a6d69af40f911ec28d2c597a97929cc1b2ac
"(3,1,0,0)","(3,1,0,0):iso-00066",3ccb3372bf29a71b040f19eb6a6220431f4e4084f9c4eb4ca763d7e7ea104c9d,20,752a422c7938d86cb8d0e15a9ee6b9d4b41e4fa287d9167603e5b361b9c77f84
"(3,1,0,0)","(3,1,0,0):iso-00066",3ccb3372bf29a71b040f19eb6a6220431f4e4084f9c4eb4ca763d7e7ea104c9d,20,7d4348c749e33e61c8e55e46abfe73f67ebd22c19d478b28275d25d78de65de8
"(3,1,0,0)","(3,1,0,0):iso-00066",3ccb3372bf29a71b040f19eb6a6220431f4e4084f9c4eb4ca763d7e7ea104c9d,20,f5bdf96a1c8ee1caab06f0f8e24ed8fc5596f6e194501682bb1dd985200c4dab
"(3,1,0,0)","(3,1,0,0):iso-00066",3ccb3372bf29a71b040f19eb6a6220431f4e4084f9c4eb4ca763d7e7ea104c9d,20,cefff3ad0d8d38644b755a8519d00060fe2737110b9037366a0557851ab58c50
"(3,1,0,0)","(3,1,0,0):iso-00066",3ccb3372bf29a71b040f19eb6a6220431f4e4084f9c4eb4ca763d7e7ea104c9d,20,c4a683c0edb41c7fd266fe622f9c1d53b617e1189cf0424f19f13d168180f148
"(3,1,0,0)","(3,1,0,0):iso-00066",3ccb3372bf29a71b040f19eb6a6220431f4e4084f9c4eb4ca763d7e7ea104c9d,20,d64c8f6b2388b940bec1403af944c3811ec7ba392e4ade4301b1caab4be5e229
"(3,1,0,0)","(3,1,0,0):iso-00066",3ccb3372bf29a71b040f19eb6a6220431f4e4084f9c4eb4ca763d7e7ea104c9d,20,45dfce182b538a907b907d26f207354eb3e5969c6552e9ebbd8af26e309b3ac7
"(3,1,0,0)","(3,1,0,0):iso-00067",83bb03a5fbc61aaa7482465ca076c9e471c4fa17437b89347dd7256362d85b34,31,83bb03a5fbc61aaa7482465ca076c9e471c4fa17437b89347dd7256362d85b34
"(3,1,0,0)","(3,1,0,0):iso-00067",83bb03a5fbc61aaa7482465ca076c9e471c4fa17437b89347dd7256362d85b34,31,4845fb449b0038e897826a76828bf2c7db14ad6d4cb52072fd0fe728bef8a690
"(3,1,0,0)","(3,1,0,0):iso-00067",83bb03a5fbc61aaa7482465ca076c9e471c4fa17437b89347dd7256362d85b34,31,a3b695381ccad0fa5f634d0919a628d164113a3561ea9e817070e9d03f8afaf6
"(3,1,0,0)","(3,1,0,0):iso-00067",83bb03a5fbc61aaa7482465ca076c9e471c4fa17437b89347dd7256362d85b34,31,1458a7ccf22134b380a305a2cd6c86addeaa74f578545c342ff10a7585379b86
"(3,1,0,0)","(3,1,0,0):iso-00067",83bb03a5fbc61aaa7482465ca076c9e471c4fa17437b89347dd7256362d85b34,31,a1062c7e7b6263413994a5e36605bcb0c721c64dac39fbe15c10d409c7a41a85
"(3,1,0,0)","(3,1,0,0):iso-00067",83bb03a5fbc61aaa7482465ca076c9e471c4fa17437b89347dd7256362d85b34,31,c8a4b336f87b1f0536aada9ed9e6b83ccc6f9255fe435de2da74c226d853a1f9
"(3,1,0,0)","(3,1,0,0):iso-00067",83bb03a5fbc61aaa7482465ca076c9e471c4fa17437b89347dd7256362d85b34,31,b72b40f3c4be57e0ad9991442e0025d5af64440cee8d6f05314286fe3e952c82
"(3,1,0,0)","(3,1,0,0):iso-00067",83bb03a5fbc61aaa7482465ca076c9e471c4fa17437b89347dd7256362d85b34,31,4edcf816ccb7cebfb340cbbdcf77cbb189eea069be90df6567c4880a81578e33
"(3,1,0,0)","(3,1,0,0):iso-00067",83bb03a5fbc61aaa7482465ca076c9e471c4fa17437b89347dd7256362d85b34,31,b11ac49e6ead1842181f6376e726d2bd2be224a7d9774f40c4a95b901f28d5e3
"(3,1,0,0)","(3,1,0,0):iso-00067",83bb03a5fbc61aaa7482465ca076c9e471c4fa17437b89347dd7256362d85b34,31,d2cb2ab5c1f06a03ee09336c1fd35f1be5a2d01ab72c0adad930f3b5ef0ae12c
"(3,1,0,0)","(3,1,0,0):iso-00067",83bb03a5fbc61aaa7482465ca076c9e471c4fa17437b89347dd7256362d85b34,31,185319d020640edbac5cb2a95e2f6ce864c466562fcce52ac0d1fc15d1a170f3
"(3,1,0,0)","(3,1,0,0):iso-00067",83bb03a5fbc61aaa7482465ca076c9e471c4fa17437b89347dd7256362d85b34,31,070975c469f27c1fe0fae55f24c3439d6c70d2ecade05034d108cde9d9827091
"(3,1,0,0)","(3,1,0,0):iso-00067",83bb03a5fbc61aaa7482465ca076c9e471c4fa17437b89347dd7256362d85b34,31,d8a1ef459dc849aad3df67e2efe70ce8e9a9bac799d83b857e4d9bff87b4c747
"(3,1,0,0)","(3,1,0,0):iso-00067",83bb03a5fbc61aaa7482465ca076c9e471c4fa17437b89347dd7256362d85b34,31,bf5dacfc67145f1ec1a4e317c35b1c093f1114b8655c9d91209066850cfd37b1
"(3,1,0,0)","(3,1,0,0):iso-00067",83bb03a5fbc61aaa7482465ca076c9e471c4fa17437b89347dd7256362d85b34,31,b88e35e004879c89bafce743cad873ec8205b5371ffd5e23d3105a94c9e24b9a
"(3,1,0,0)","(3,1,0,0):iso-00067",83bb03a5fbc61aaa7482465ca076c9e471c4fa17437b89347dd7256362d85b34,31,92851ccb1f6bd3bd59b15dad4be90be3a6e830fcd754af2482073a4d09643216
"(3,1,0,0)","(3,1,0,0):iso-00067",83bb03a5fbc61aaa7482465ca076c9e471c4fa17437b89347dd7256362d85b34,31,5bf7956e22aaff842009cfc2c27afe7668e07f58fcf5fcbbcd21f89de430b6ce
"(3,1,0,0)","(3,1,0,0):iso-00067",83bb03a5fbc61aaa7482465ca076c9e471c4fa17437b89347dd7256362d85b34,31,01194643cd8977230f527139ee6700a7a5c966b79ee13e6c99847fd77a507d42
"(3,1,0,0)","(3,1,0,0):iso-00067",83bb03a5fbc61aaa7482465ca076c9e471c4fa17437b89347dd7256362d85b34,31,213339429c564f0d9b58f79dffeeda7aee5ed1f7ceba163be2916df696e0c7cd
"(3,1,0,0)","(3,1,0,0):iso-00067",83bb03a5fbc61aaa7482465ca076c9e471c4fa17437b89347dd7256362d85b34,31,1063d82512d0dbd368d57f07bc4e9a2a0c6e6eeb0c0cec54ee16f4974624a571
"(3,1,0,0)","(3,1,0,0):iso-00067",83bb03a5fbc61aaa7482465ca076c9e471c4fa17437b89347dd7256362d85b34,31,c04d289a31a1cc6e358f2ba5b06a51257a63b6641c16db779c07d2bfc9235a22
"(3,1,0,0)","(3,1,0,0):iso-00067",83bb03a5fbc61aaa7482465ca076c9e471c4fa17437b89347dd7256362d85b34,31,74234409ca4cf4184ef4299f0a56df9b9acea6334104831b82a4e7c44c2c2044
"(3,1,0,0)","(3,1,0,0):iso-00067",83bb03a5fbc61aaa7482465ca076c9e471c4fa17437b89347dd7256362d85b34,31,5bc0571a5263211426a763d4df72930f18bfbb8aa4ab31f4d29b908373285838
"(3,1,0,0)","(3,1,0,0):iso-00067",83bb03a5fbc61aaa7482465ca076c9e471c4fa17437b89347dd7256362d85b34,31,9ded5fe4dd458840838e683ac820053d19b9cc18e7aa1a878cbed8602768b411
"(3,1,0,0)","(3,1,0,0):iso-00067",83bb03a5fbc61aaa7482465ca076c9e471c4fa17437b89347dd7256362d85b34,31,99bb774a8a285f05fe5be52ec61b19ef31cf7fc049e343ddbc4975b217f2ad54
"(3,1,0,0)","(3,1,0,0):iso-00067",83bb03a5fbc61aaa7482465ca076c9e471c4fa17437b89347dd7256362d85b34,31,c07ea542ab786d27d99ec0ddf19802c8629ac96e200ca04810a7e23231f9d281
"(3,1,0,0)","(3,1,0,0):iso-00067",83bb03a5fbc61aaa7482465ca076c9e471c4fa17437b89347dd7256362d85b34,31,d1787e708530d1fcee3146f9009ae6621cad1641dca518092b82b78326cca627
"(3,1,0,0)","(3,1,0,0):iso-00067",83bb03a5fbc61aaa7482465ca076c9e471c4fa17437b89347dd7256362d85b34,31,edfb270878df242db3439a4449ba10c3f2128988b7d812f6f7b7b96781bb259a
"(3,1,0,0)","(3,1,0,0):iso-00067",83bb03a5fbc61aaa7482465ca076c9e471c4fa17437b89347dd7256362d85b34,31,73f5de4be0729a28358b93a90d38f9979a0f55f2ff896c16b0e3ea67da3cc3fd
"(3,1,0,0)","(3,1,0,0):iso-00067",83bb03a5fbc61aaa7482465ca076c9e471c4fa17437b89347dd7256362d85b34,31,15dac5ac262d49809699c16dd75ac693e3f5005216a43411819af5089a764fd8
